-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 8.19672e-06 7.98918e-06
-2.5875 8.19672e-06 7.98918e-06
-2.5625 0 0
-2.5375 1.63934e-05 1.09971e-05
-2.5125 8.19672e-06 7.98918e-06
-2.4875 3.27869e-05 1.86914e-05
-2.4625 3.27869e-05 2.48619e-05
-2.4375 4.09836e-05 1.58729e-05
-2.4125 5.7377e-05 1.74842e-05
-2.3875 9.01639e-05 3.56816e-05
-2.3625 0.000106557 4.2235e-05
-2.3375 0.000106557 2.39675e-05
-2.3125 0.000237705 4.2552e-05
-2.2875 0.000295082 6.41233e-05
-2.2625 0.00042623 5.60742e-05
-2.2375 0.000540984 8.98654e-05
-2.2125 0.000713115 7.53697e-05
-2.1875 0.00111475 0.000107249
-2.1625 0.00109016 9.78642e-05
-2.1375 0.00144262 0.000156641
-2.1125 0.00208197 0.000141069
-2.0875 0.00281148 0.000141628
-2.0625 0.00340984 0.000182034
-2.0375 0.00436885 0.000210026
-2.0125 0.00504918 0.000201313
